ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
29123,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men Aquil White Sports Shoes,29123.jpg,http://assets.myntassets.com/v1/images/style/properties/dea49e70e6ec5a0d642febe528ffb309_images.jpg
50776,Men,Footwear,Sandal,Sandals,Brown,Casual,Clarks Men Brown Leather Sandals,50776.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Men-Casual-Shoes_9a29e9164d1e0e4d314387e006fc406f_images.jpg
16163,Men,Footwear,Shoes,Formal Shoes,Tan,Formal,Enroute Men Leather Tan Formal Shoes,16163.jpg,http://assets.myntassets.com/v1/images/style/properties/f68b67a4d85b376e096423f7f68e2749_images.jpg
41436,Men,Footwear,Shoes,Sports Shoes,White,Casual,Lee Cooper Men Black & White Sports Shoes,41436.jpg,http://assets.myntassets.com/v1/images/style/properties/75dda63272645c9dedd6fcabd4eabd75_images.jpg
10294,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Clarks Men Feeling Good Leather Brown Formal Shoes,10294.jpg,http://assets.myntassets.com/v1/images/style/properties/91b438e6f6ad7cf63571fdea86dc7f68_images.jpg
4183,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Rockport Men Brown Leather Casual Shoes,4183.jpg,http://assets.myntassets.com/v1/images/style/properties/Rockport-Men-Brown-Leather-Casual-Shoes_9c5fb81fa80950693ae635413df4f5c0_images.jpg
11948,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Ganuchi Men Casual Black Casual Shoes,11948.jpg,http://assets.myntassets.com/v1/images/style/properties/3622942da5d2451489f5d16f4136b1c3_images.jpg
22958,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men White Acciomax Sports Shoes,22958.jpg,http://assets.myntassets.com/v1/images/style/properties/dac3290ff5092903b72d3043e293a9f6_images.jpg
49469,Men,Footwear,Shoes,Casual Shoes,Maroon,Casual,Vans Men Maroon Vulcanized Canvas Shoes,49469.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Maroon-Vulcanized-Canvas-Shoes_720f0b25cb5299caf59f50ea424432a4_images.jpg
22164,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men Brown Casual Shoes,22164.jpg,http://assets.myntassets.com/v1/images/style/properties/324b832e603704a1f06c14310f701eb2_images.jpg
44712,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Men Black Campione Flip Flop,44712.jpg,http://assets.myntassets.com/v1/images/style/properties/b4e92269a1a54fe65b6ba1e189c49325_images.jpg
16735,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Men Emeriti Black Slipper,16735.jpg,http://assets.myntassets.com/v1/images/style/properties/20e7d75f6cef1689d6874a14a9db0933_images.jpg
47197,Men,Footwear,Sandal,Sandals,Black,Casual,Franco Leone Men Black Sandals,47197.jpg,http://assets.myntassets.com/v1/images/style/properties/4ecc18f38825a3c9b68201fe81ad3871_images.jpg
13075,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Numero Uno Men Black Shoes,13075.jpg,http://assets.myntassets.com/v1/images/style/properties/d5e6350d1e72ff1e01b0d1bf9fe98ce8_images.jpg
22732,Men,Footwear,Shoes,Sports Shoes,Olive,Sports,Nike Men Air Max Conquer ACG Olive Sports Boot,22732.jpg,http://assets.myntassets.com/v1/images/style/properties/b3d471d92a849559f43a9a6791a2ad83_images.jpg
44520,Men,Footwear,Sandal,Sandals,Khaki,Casual,Coolers Men Khaki Sandals,44520.jpg,http://assets.myntassets.com/v1/images/style/properties/fa43e463a1ac62d0faf52b69b2be829f_images.jpg
39974,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Gas Men Brown Lear Shoes,39974.jpg,http://assets.myntassets.com/v1/images/style/properties/Gas-Men-Khaki-Lear-Shoes_ee1f9af8c60c3670398b9251193f3d58_images.jpg
15382,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Casual,Fila Men Terra Navy Blue Slippers,15382.jpg,http://assets.myntassets.com/v1/images/style/properties/9d16956167f078c3a4b09328fab65b2e_images.jpg
7396,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Red Tape Men Grey Casual Shoes,7396.jpg,http://assets.myntassets.com/v1/images/style/properties/fbcff46874a80f4e8fcc2fad9642bf6e_images.jpg
3504,Men,Footwear,Sandal,Sandals,Brown,Casual,ADIDAS Men Spry Wine Black Sandal,3504.jpg,http://assets.myntassets.com/v1/images/style/properties/92d20316dd7f9f71e57e03068a011d35_images.jpg
13081,Men,Footwear,Shoes,Casual Shoes,White,Casual,Numero Uno Men White Casual Shoes,13081.jpg,http://assets.myntassets.com/v1/images/style/properties/f9e12ae63f9217cb691f9c22cf8ac05a_images.jpg
15376,Men,Footwear,Shoes,Sports Shoes,White,Sports,FILA Men Fila Boston White Sports Shoes,15376.jpg,http://assets.myntassets.com/v1/images/style/properties/429d08e06191b69741200ba1d5c32b1d_images.jpg
39980,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Gas Men Flint Brown Shoes,39980.jpg,http://assets.myntassets.com/v1/images/style/properties/a7a8fe472fe8efb3f3b92a1a21ba1b6f_images.jpg
32554,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Playboy Men Black Shoes,32554.jpg,http://assets.myntassets.com/v1/images/style/properties/60ea37226c9c5ed103eeedde59116038_images.jpg
3160,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men's Dual Fusion White Shoe,3160.jpg,http://assets.myntassets.com/v1/images/style/properties/2647d08362ed75f3d01e78bad9f0b98f_images.jpg
17045,Men,Footwear,Sandal,Sandals,Brown,Casual,Gas Men Aventura Sandal,17045.jpg,http://assets.myntassets.com/v1/images/style/properties/423467d4533370ea6d8ad7317f09cb9f_images.jpg
4345,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men's Mythos White Navy Shoe,4345.jpg,http://assets.myntassets.com/v1/images/style/properties/2a9aba279ac9fbeea32962d5ec9f0d76_images.jpg
1637,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men White Cricket Shoes,1637.jpg,http://assets.myntassets.com/v1/images/style/properties/0ac13b20762f7542baadcb2472855437_images.jpg
15520,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Rockport Men CV Wing Black Casual Shoes,15520.jpg,http://assets.myntassets.com/v1/images/style/properties/a5f34ba3e351e71badbf97de3ae80c15_images.jpg
5899,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Puma Men's Mid Spill Black Shoe,5899.jpg,http://assets.myntassets.com/v1/images/style/properties/59c96d42203b9c8683b7135026adb936_images.jpg
12705,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Air Courtballistic White Sports Shoes,12705.jpg,http://assets.myntassets.com/v1/images/style/properties/88bcb1e302eacafdfe101b3faa625659_images.jpg
26530,Men,Footwear,Shoes,Casual Shoes,Purple,Casual,Gas Men Aishley Greyish Purple Casual Shoes,26530.jpg,http://assets.myntassets.com/v1/images/style/properties/fa0b8460a26ccca6d24d819a7fd5b168_images.jpg
6620,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men's Ridley White Silver Shoe,6620.jpg,http://assets.myntassets.com/v1/images/style/properties/2c9af30263273a80ebe9e75c0098edc2_images.jpg
22190,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men Light Brown Casual Shoes,22190.jpg,http://assets.myntassets.com/v1/images/style/properties/76dfcb181dd18083e724d8100eb962bc_images.jpg
29124,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Men Aquil Black Sports Shoes,29124.jpg,http://assets.myntassets.com/v1/images/style/properties/bf4766979f5625bf20c139e574011674_images.jpg
40970,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Buckaroo Men Red Casual Shoes,40970.jpg,http://assets.myntassets.com/v1/images/style/properties/81b9dfee83d2f89bfed0aab9e78e6df5_images.jpg
20895,Men,Footwear,Shoes,Casual Shoes,Orange,Casual,Basics Men Orange Casual Shoes,20895.jpg,http://assets.myntassets.com/v1/images/style/properties/e7b1be51dbdb683f6b62b41d4d2ea683_images.jpg
12957,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,ADIDAS Men Grey Sports Shoes,12957.jpg,http://assets.myntassets.com/v1/images/style/properties/285f77d54aa639885c93fbb6e886824b_images.jpg
45866,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Numero Uno Men Black Shoes,45866.jpg,http://assets.myntassets.com/v1/images/style/properties/c15108156edb0aa796a8a5a549b5ba57_images.jpg
23248,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Arrow Men Formal Brown Shoe,23248.jpg,http://assets.myntassets.com/v1/images/style/properties/f7d8e92858d00fc9326445424a6f8e85_images.jpg
23846,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men White Galaxy Elite Sports Shoes,23846.jpg,http://assets.myntassets.com/v1/images/style/properties/2b4da2df280e3672fa30e9aafe76e66c_images.jpg
15518,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Rockport Men Slatkin Grey Casual Shoes,15518.jpg,http://assets.myntassets.com/v1/images/style/properties/44f874fe55936fec7c0fe8679d435344_images.jpg
44940,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Franco Leone Men Brown Makhani Formal Shoes,44940.jpg,http://assets.myntassets.com/v1/images/style/properties/f4358b5eeaa2a8e70b42db60518f59aa_images.jpg
24099,Men,Footwear,Sandal,Sandals,Black,Casual,Red Tape Men Black Sandals,24099.jpg,http://assets.myntassets.com/v1/images/style/properties/2257ebd000ba5991411d496ac1211da7_images.jpg
43359,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,Reebok Men Grey Ultimate Vibe Sports Shoes,43359.jpg,http://assets.myntassets.com/v1/images/style/properties/8b88871337f502b165149a9adfb23495_images.jpg
39342,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Fila Men Zoom Black Shoes,39342.jpg,http://assets.myntassets.com/v1/images/style/properties/6bba9c226b38d438115ac2d952ac9d5e_images.jpg
44518,Men,Footwear,Sandal,Sandals,Black,Casual,Coolers Men Black Sandals,44518.jpg,http://assets.myntassets.com/v1/images/style/properties/1fe643f6730e29abcd819395dfb9ff92_images.jpg
36138,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Zoom Hyperenforcer White Sports Shoes,36138.jpg,http://assets.myntassets.com/v1/images/style/properties/48a23490d5375c27ac130c606f4213b9_images.jpg
24260,Men,Footwear,Shoes,Casual Shoes,White,Casual,Numero Uno Men White Shoes,24260.jpg,http://assets.myntassets.com/v1/images/style/properties/201ee2059f025456791058e25fd72c4b_images.jpg
26537,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,ID Men Blue Shoes,26537.jpg,http://assets.myntassets.com/v1/images/style/properties/76c2efe5347ad2bd76f401afa9aef090_images.jpg
6627,Men,Footwear,Shoes,Sports Shoes,Black,Sports,ADIDAS Men's Morin Black Shoe,6627.jpg,http://assets.myntassets.com/v1/images/style/properties/d4a5a7db2b73ce5edd246dd2a7f5e70f_images.jpg
22197,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men Brown Casual Shoes,22197.jpg,http://assets.myntassets.com/v1/images/style/properties/012a3c034f69c794277712a2904a629f_images.jpg
17042,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,GAS Men Grey Skate 002 Shoes,17042.jpg,http://assets.myntassets.com/v1/images/style/properties/Gas-Men-White---Grey-Shoes_c9ac34e9a949fe81422026dfc24cebdf_images.jpg
4342,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Fila Men's Phoenix Black White Shoe,4342.jpg,http://assets.myntassets.com/v1/images/style/properties/e768f4ef962232b52ad4c1b2ac7331fe_images.jpg
5290,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Lee Cooper Men Black Shoe,5290.jpg,http://assets.myntassets.com/v1/images/style/properties/30826a489f3fb44e19fac8f68a5fdcbf_images.jpg
10267,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Clarks Men Rocco Fuse Black Leather Black Casual Shoes,10267.jpg,http://assets.myntassets.com/v1/images/style/properties/5040e0c7e82dcc67e1c0a42ee04eb519_images.jpg
3503,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Casual,ADIDAS Men Navy Blue Sandals,3503.jpg,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Spry-Navy-Yellow-Sandal_809772c91b008543bbf5b2976a750b92_images.jpg
9039,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Buckaroo Men Victor Black Formal Shoes,9039.jpg,http://assets.myntassets.com/v1/images/style/properties/a6b18114bdf93ad684db5ceff4207821_images.jpg
12968,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Allegra White Sports Shoes,12968.jpg,http://assets.myntassets.com/v1/images/style/properties/2a3a255932bd37e5bfc6799552e12527_images.jpg
39987,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Gas Men Europa Blue Shoes,39987.jpg,http://assets.myntassets.com/v1/images/style/properties/de3bcbc7fc0f6e4ad83fa6c9a3ce89b8_images.jpg
32553,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Playboy Men Brown Shoes,32553.jpg,http://assets.myntassets.com/v1/images/style/properties/cc952bb5bd61f38e58758e8d2bc27820_images.jpg
4514,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men's Tarun White Navy Silver Red Shoe,4514.jpg,http://assets.myntassets.com/v1/images/style/properties/a2fdddec353fbe8c390b0bcb09105c33_images.jpg
7391,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Tape Men's Black Slip-On Formal Shoe,7391.jpg,http://assets.myntassets.com/v1/images/style/properties/296ac470d429413d69d62e8105a8d6cb_images.jpg
13072,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Numero Uno Men Black Casual Shoes,13072.jpg,http://assets.myntassets.com/v1/images/style/properties/2fc766a7415035d5855a236326c01366_images.jpg
5600,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,Reebok Men's Trail Mud Slinger Black Blue Shoe,5600.jpg,http://assets.myntassets.com/v1/images/style/properties/c56c66b0cc2eb62cb34bfa06e3196154_images.jpg
15385,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,Fila Men Hawai Blue Flip Flops,15385.jpg,http://assets.myntassets.com/v1/images/style/properties/FILA-Men-Flip-Flops_14793950c89a306fd27bbff93f7b7fcc_images.jpg
39973,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Gas Men Brown Lear Shoes,39973.jpg,http://assets.myntassets.com/v1/images/style/properties/Gas-Men-Brown-Lear-Shoes_8d7f627491e0cc2c8de97c95ca634d5d_images.jpg
41869,Men,Footwear,Sandal,Sandals,Yellow,Casual,Estd. 1977 Men Yellow & Brown Sandals,41869.jpg,http://assets.myntassets.com/v1/images/style/properties/d27dbd8e9666b9af2d72fbfde315f76d_images.jpg
44715,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,Lotto Men Navy Blue Flip Flops,44715.jpg,http://assets.myntassets.com/v1/images/style/properties/ecca5b63a81ffb22a8b30c1674a7ddf0_images.jpg
33647,Men,Footwear,Sandal,Sandals,Black,Casual,Lotto Men Ridge Black Sandals,33647.jpg,http://assets.myntassets.com/v1/images/style/properties/48443163ef5c78260904604d1d16713c_images.jpg
7365,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Red Tape Men's Black Casual Shoe,7365.jpg,http://assets.myntassets.com/v1/images/style/properties/d648df96e206c445198d2cb32d27b8a4_images.jpg
16732,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,Lotto Men Earth Brown Slipper,16732.jpg,http://assets.myntassets.com/v1/images/style/properties/c9858c6e801580d97e523d2b1203b47c_images.jpg
47190,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Franco Leone Men Brown Shoes,47190.jpg,http://assets.myntassets.com/v1/images/style/properties/77d7bccf564d9807859c6841037f4112_images.jpg
4184,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Rockport Men D2N Desert Boot Dark Brown Shoe,4184.jpg,http://assets.myntassets.com/v1/images/style/properties/41463f5979dca81447ed51fbe146ead7_images.jpg
42086,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Mars White Sports Shoes,42086.jpg,http://assets.myntassets.com/v1/images/style/properties/554d13072770bf16a010c4f6212da393_images.jpg
22163,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Timberland Men Navy Blue Casual Shoes,22163.jpg,http://assets.myntassets.com/v1/images/style/properties/718cc29c21bae96c4a6766bc3c0ecf1d_images.jpg
16164,Men,Footwear,Sandal,Sandals,Brown,Casual,Enroute Men Leather Brown Sandals,16164.jpg,http://assets.myntassets.com/v1/images/style/properties/58562d18360239a4ccfdef289cecffc6_images.jpg
10293,Men,Footwear,Sandal,Sandals,Brown,Casual,Clarks Men Unstructured Leather Brown Sandals,10293.jpg,http://assets.myntassets.com/v1/images/style/properties/566b15c0f837887c3b42c3e1dae8605a_images.jpg
4179,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Rockport Men's Tyson Black Shoe,4179.jpg,http://assets.myntassets.com/v1/images/style/properties/3b94b896182e9eb5cb6cc4aa5be6801a_images.jpg
49493,Men,Footwear,Shoes,Casual Shoes,Green,Casual,Vans Men Green & Grey Era Shoes,49493.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Green---Grey-Era-Shoes_8986f3f6b75ac9b2fd47fb20f22d770d_images.jpg
29576,Men,Footwear,Shoes,Casual Shoes,White,Casual,Vans Men Fontana White Shoes,29576.jpg,http://assets.myntassets.com/v1/images/style/properties/7af1319c8a48caac17777b1efc0cb831_images.jpg
9202,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Puma Men Yacht L Red Casual Shoes,9202.jpg,http://assets.myntassets.com/v1/images/style/properties/6e70da257e2040ff7823c9e9da1b5a87_images.jpg
18655,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Fila Men Drop Needle Black Slippers,18655.jpg,http://assets.myntassets.com/v1/images/style/properties/914b05f0e6f80353629d2eb59a0b2518_images.jpg
7398,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Red Tape Men Brown Shoes,7398.jpg,http://assets.myntassets.com/v1/images/style/properties/3de65566d817f454427054e97487d2c5_images.jpg
9030,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Buckaroo Men loma Brown Casual Shoes,9030.jpg,http://assets.myntassets.com/v1/images/style/properties/71a4e1fa5abfa2146a0ebea59b723d5d_images.jpg
12961,Men,Footwear,Sandal,Sandals,Brown,Casual,ADIDAS Men Casual Brown Sandals,12961.jpg,http://assets.myntassets.com/v1/images/style/properties/cd86abdee8834de4aa0447b73cdcdd0c_images.jpg
15378,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,Fila Men Coloda Grey Sports Shoes,15378.jpg,http://assets.myntassets.com/v1/images/style/properties/2b6a95deedb1c844304a7f948250af68_images.jpg
47199,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Franco Leone Men Dark Brown Formal Shoes,47199.jpg,http://assets.myntassets.com/v1/images/style/properties/Franco-Leone-Men-Dark-Brown-Formal-Shoes_a6960feb0858f028113fe4f768fd9aa7_images.jpg
18493,Men,Footwear,Sandal,Sandals,Multi,Casual,Puma Men Duncan Multi Slipper,18493.jpg,http://assets.myntassets.com/v1/images/style/properties/59adcc25bc20fb817f5917d74fed0aca_images.jpg
5609,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Casual,ADIDAS Men Receptor Navy Sports Sandals,5609.jpg,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Receptor-Navy-Sports-Sandals_c52fff61c336160cdbfbe954cb1d12ed_images.jpg
28662,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Nike Men Lunar Flow Black Casual Shoes,28662.jpg,http://assets.myntassets.com/v1/images/style/properties/46633b882cd1a13c3b54b6b028345533_images.jpg
50778,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Clarks Men Navy Leather Sneakers,50778.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Men-Navy-ORSON-LACE-LEATHER-Casual-Shoes_ab896b7d68b6b57dbef40d426819d6b8_images.jpg
41438,Men,Footwear,Shoes,Sports Shoes,White,Casual,Lee Cooper Men White Sports Shoes,41438.jpg,http://assets.myntassets.com/v1/images/style/properties/00151ff747ecd0822548bc03eae08649_images.jpg
11946,Men,Footwear,Sandal,Sandals,Brown,Casual,Ganuchi Men Casual Brown Sandals,11946.jpg,http://assets.myntassets.com/v1/images/style/properties/ecd25a12d12fee2264083bec8b7ed930_images.jpg
23884,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men Hitech White Sports Shoes,23884.jpg,http://assets.myntassets.com/v1/images/style/properties/6b1d5e664a4dfdfac8ab8f5587257285_images.jpg
10635,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Carlton London Men Semi oxfords Black Casual Shoes,10635.jpg,http://assets.myntassets.com/v1/images/style/properties/412580b9038a38e27506054eac80a836_images.jpg
17410,Men,Footwear,Shoes,Sports Shoes,White,Sports,Lotto Men Atlantica White Sports Shoe,17410.jpg,http://assets.myntassets.com/v1/images/style/properties/082147936cb571867ca64b0d078f659d_images.jpg
46080,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,ADIDAS Men Blue Sports Shoes,46080.jpg,http://assets.myntassets.com/v1/images/style/properties/98648296abe452350f67540957a1c0cc_images.jpg
4522,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,Puma Men's Faas Grey Shoes,4522.jpg,http://assets.myntassets.com/v1/images/style/properties/437ba16eb3cd98b8f0766a1f7be7ba2a_images.jpg
45605,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Arrow Men Black Formal Shoes,45605.jpg,http://assets.myntassets.com/v1/images/style/properties/a05fe01290b257157bc99ca67515ad3e_images.jpg
32757,Men,Footwear,Shoes,Casual Shoes,Multi,Casual,Fila Men Glam II Multi Coloured Shoes,32757.jpg,http://assets.myntassets.com/v1/images/style/properties/79bf7d8999eeeabe2470ebff7e3a6b9f_images.jpg
33685,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Cobblerz Men Black Formal Shoes,33685.jpg,http://assets.myntassets.com/v1/images/style/properties/b3f685b0647893db1800788d924c9f24_images.jpg
42044,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Nike Men Wardour Chukka White Casual Shoes,42044.jpg,http://assets.myntassets.com/v1/images/style/properties/2819f41dd9685b02ece177ea8b74afb2_images.jpg
24256,Men,Footwear,Shoes,Casual Shoes,Green,Casual,Numero Uno Men Green Casual Shoes,24256.jpg,http://assets.myntassets.com/v1/images/style/properties/2ab9915265f0498a4adf481c64160b8a_images.jpg
42276,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Vans Men Navy Blue Michoacan Shoes,42276.jpg,http://assets.myntassets.com/v1/images/style/properties/2e83d57a194c3ca14466b5e46b9e81cc_images.jpg
3151,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,Nike Men's Lunarswift Blue Shoe,3151.jpg,http://assets.myntassets.com/v1/images/style/properties/7ee77f6e00c30da7cd5a1b3d93fe5943_images.jpg
12506,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Red Tape Men Brown Shoes,12506.jpg,http://assets.myntassets.com/v1/images/style/properties/79b4ee762c04f387ec9a310537adb0ca_images.jpg
6423,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Men's Bavarian Black Yellow Flip Flop,6423.jpg,http://assets.myntassets.com/v1/images/style/properties/8e32c33844c56ea0eab61b9e3631795e_images.jpg
11979,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Fila Men Glam Black Casual Shoes,11979.jpg,http://assets.myntassets.com/v1/images/style/properties/f7f6a5fb69c690023ef5fc3c5c3c39be_images.jpg
10097,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men Reeflex Run White Sports Shoes,10097.jpg,http://assets.myntassets.com/v1/images/style/properties/a947ceec9e8c493229417e1a1390417e_images.jpg
43350,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Reebok Men Black Fuel Extreme Sports Shoes,43350.jpg,http://assets.myntassets.com/v1/images/style/properties/8735e7bb7c0f6bba6ba42c2249a56817_images.jpg
16152,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Enroute Men Leather Brown Formal Shoes,16152.jpg,http://assets.myntassets.com/v1/images/style/properties/2ba5a829cc364c32b327839a47f43e8e_images.jpg
50747,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Casual,Red Chief Men Mushroom Brown Shoes,50747.jpg,http://assets.myntassets.com/v1/images/style/properties/7a499301c721666d3243360e3e437091_images.jpg
36131,Men,Footwear,Shoes,Casual Shoes,Maroon,Casual,Nike Men Dunk High Maroon Shoes,36131.jpg,http://assets.myntassets.com/v1/images/style/properties/619f32e4177a1dc98bdf266cefb0f4c8_images.jpg
39945,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,GAS Men Brown Namib Shoes,39945.jpg,http://assets.myntassets.com/v1/images/style/properties/9791ef9c6d02e740a8420299b8f02662_images.jpg
21186,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,ADIDAS Men Star Story Blue Flip Flops,21186.jpg,http://assets.myntassets.com/v1/images/style/properties/e62c55a04b18b09939898571a2cc9258_images.jpg
44511,Men,Footwear,Sandal,Sandals,Black,Casual,Coolers Men Black Sandals,44511.jpg,http://assets.myntassets.com/v1/images/style/properties/cb019afbcebf61a9fae59ba48f0a6ee3_images.jpg
20868,Men,Footwear,Shoes,Casual Shoes,White,Casual,Fila Men Stradd White Casual Shoes,20868.jpg,http://assets.myntassets.com/v1/images/style/properties/4f9f3dde2d270ae1611ea25b98f805d9_images.jpg
22703,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Nike Men Capri II Mid Grey Casual Shoes,22703.jpg,http://assets.myntassets.com/v1/images/style/properties/f06b700ed9a5c0fb40e3d8c49d2b4efd_images.jpg
35586,Men,Footwear,Sandal,Sandals,Brown,Casual,Gliders Men Brown Sandals,35586.jpg,http://assets.myntassets.com/v1/images/style/properties/Gliders-Men-Sandals_4a43911cb2cbea8fe371e01243a0edbe_images.jpg
5404,Men,Footwear,Shoes,Sports Shoes,White,Sports,Kalenji Kiprun 1000 Whi/ Blue 2011,5404.jpg,http://assets.myntassets.com/v1/images/style/properties/fa523afb4c2f1ee300b0b0267e0e0dd9_images.jpg
11941,Men,Footwear,Sandal,Sandals,Tan,Casual,Ganuchi Men Casual Tan Sandals,11941.jpg,http://assets.myntassets.com/v1/images/style/properties/a595f061ad81d715cccb4cf4d6a5fe9d_images.jpg
42088,Men,Footwear,Shoes,Sports Shoes,Brown,Sports,ADIDAS Men Brown Zapotec Shoes,42088.jpg,http://assets.myntassets.com/v1/images/style/properties/2b2ccb96bc63978df5e2048b9c3e1958_images.jpg
19310,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Lunarglide+ 3 White Sports Shoe,19310.jpg,http://assets.myntassets.com/v1/images/style/properties/f9224900952588d6eb8c8dbd8bc6410e_images.jpg
19122,Men,Footwear,Flip Flops,Flip Flops,White,Casual,Lotto Men XL Water Man White Slippers,19122.jpg,http://assets.myntassets.com/v1/images/style/properties/15e0953c017540f7644199f7181db74f_images.jpg
43368,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,Reebok Men Blue Possession Flip Flops,43368.jpg,http://assets.myntassets.com/v1/images/style/properties/f07545fc41f9696be5a669176a6cdff9_images.jpg
